1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,1.00000
7,1.00000
8,1.00000
9,0.88784
10,0.69235
11,0.63280
12,0.54874
13,0.93421
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
