5,0.67593
6,0.90194
7,0.97600
8,0.97253
9,0.96655
10,0.97301
11,0.97463
12,0.98009
13,0.97700
14,0.97703
15,0.97675
16,0.98100
17,0.98380
18,0.98295
19,0.97375
20,0.95255
21,0.93655
22,0.91275
23,0.86977
