1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.97004
7,0.91024
8,0.97920
9,0.94943
10,0.97685
11,0.95894
12,0.97387
13,0.97703
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
