1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.95903
7,0.87998
8,0.97146
9,0.93483
10,0.96879
11,0.94598
12,0.96665
13,0.96931
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
