1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.98945
7,0.96709
8,0.99272
9,0.98229
10,0.99240
11,0.98594
12,0.99098
13,0.99225
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
