1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.92258
7,0.78867
8,0.94544
9,0.87725
10,0.94040
11,0.89752
12,0.93474
13,0.93994
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
