1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.98042
7,0.94005
8,0.98645
9,0.96586
10,0.98461
11,0.97225
12,0.98236
13,0.98432
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
