1,1.00000
2,1.00000
3,1.00000
4,1.00000
5,1.00000
6,0.94004
7,0.83081
8,0.95798
9,0.90524
10,0.95469
11,0.92112
12,0.94909
13,0.95431
14,0.00000
15,0.00000
16,0.00000
17,1.00000
18,1.00000
19,0.00000
